x1, x2, x3, a, x11, x12, x13, r, d
-0.9515316,0.30755106,-4.3253455,0.23454745,-0.87000036,0.49305108,-4.0595,0,0
-0.87000036,0.49305108,-4.0595,0.9624055,-0.7694218,0.63874096,-3.5453508,0,0
-0.7694218,0.63874096,-3.5453508,1.0338775,-0.6686374,0.7435886,-2.9112134,0,0
-0.6686374,0.7435886,-2.9112134,0.010216208,-0.576775,0.81690305,-2.3519895,0,0
-0.576775,0.81690305,-2.3519895,-1.990147,-0.4906919,0.8713332,-2.0378344,0,0
-0.4906919,0.8713332,-2.0378344,-1.0201674,-0.42233124,0.90644157,-1.5373596,0,0
-0.42233124,0.90644157,-1.5373596,-0.5116319,-0.37954274,0.92517424,-0.93427324,0,0
-0.37954274,0.92517424,-0.93427324,1.7597171,-0.38063255,0.92472637,0.023564992,0,0
-0.38063255,0.92472637,0.023564992,1.5306706,-0.42396227,0.9056799,0.94671035,0,0
-0.42396227,0.9056799,0.94671035,-1.7443447,-0.4847101,0.87467486,1.3643186,0,0
-0.4847101,0.87467486,1.3643186,1.0840933,-0.5771044,0.81667036,2.1829388,0,0
-0.5771044,0.81667036,2.1829388,1.5477087,-0.69366044,0.72030216,3.027598,0,0
-0.69366044,0.72030216,3.027598,-1.9343655,-0.8018841,0.59747964,3.2776697,0,0
-0.8018841,0.59747964,3.2776697,-1.4807826,-0.89374477,0.44857585,3.5036619,0,0
-0.89374477,0.44857585,3.5036619,1.0721658,-0.9650597,0.2620302,4.000919,0,0
-0.9650597,0.2620302,4.000919,-0.44985515,-0.9982819,0.058593575,4.129963,0,0
-0.9982819,0.058593575,4.129963,-0.62559885,-0.98945147,-0.14486474,4.0800686,0,0
-0.98945147,-0.14486474,4.0800686,0.982631,-0.9389203,-0.34413466,4.1188145,0,0
-0.9389203,-0.34413466,4.1188145,0.24348052,-0.8545156,-0.51942575,3.8972356,0,0
-0.8545156,-0.51942575,3.8972356,-1.6583508,-0.7589323,-0.65116954,3.2589138,0,0
-0.7589323,-0.65116954,3.2589138,1.6083628,-0.6526542,-0.7576559,3.011791,0,0
-0.6526542,-0.7576559,3.011791,1.9174467,-0.5434353,-0.8394511,2.731166,0,0
-0.5434353,-0.8394511,2.731166,-1.1154463,-0.45983642,-0.88800365,1.9342607,0,0
-0.45983642,-0.88800365,1.9342607,-0.14640956,-0.4036439,-0.91491616,1.2462966,0,0
-0.4036439,-0.91491616,1.2462966,0.21535285,-0.37637043,-0.92646927,0.5924124,0,0
-0.37637043,-0.92646927,0.5924124,0.5355254,-0.37739447,-0.92605263,-0.02211074,0,0
-0.37739447,-0.92605263,-0.02211074,0.4703115,-0.40710863,-0.9133797,-0.64610344,0,0
-0.40710863,-0.9133797,-0.64610344,-0.29039505,-0.46887892,-0.88326246,-1.3746976,0,0
-0.46887892,-0.88326246,-1.3746976,1.67618,-0.54576933,-0.83793545,-1.7857174,0,0
-0.54576933,-0.83793545,-1.7857174,1.3053172,-0.63516766,-0.7723743,-2.2183714,0,0
-0.63516766,-0.7723743,-2.2183714,-1.7799097,-0.7456151,-0.6663768,-3.0646386,0,0
-0.7456151,-0.6663768,-3.0646386,-1.6683694,-0.8584251,-0.512939,-3.8146765,0,0
-0.8584251,-0.512939,-3.8146765,1.0814987,-0.9438344,-0.33041874,-4.037156,0,0
-0.9438344,-0.33041874,-4.037156,-1.7591169,-0.99403214,-0.1090878,-4.5488377,0,0
-0.99403214,-0.1090878,-4.5488377,1.6392843,-0.9939635,0.10971142,-4.384761,0,0
-0.9939635,0.10971142,-4.384761,1.7244905,-0.9516838,0.30707964,-4.0438037,0,0
-0.9516838,0.30707964,-4.0438037,1.1281396,-0.88028365,0.47444773,-3.644273,0,0
-0.88028365,0.47444773,-3.644273,0.83688277,-0.7945794,0.6071603,-3.1629047,0,0
-0.7945794,0.6071603,-3.1629047,1.982819,-0.7158279,0.6982768,-2.4101117,0,0
-0.7158279,0.6982768,-2.4101117,1.6562352,-0.65630466,0.754496,-1.6379689,0,0
-0.65630466,0.754496,-1.6379689,-1.1368898,-0.6081905,0.7937911,-1.2426304,0,0
-0.6081905,0.7937911,-1.2426304,1.4863082,-0.5912129,0.8065155,-0.42434078,0,0
-0.5912129,0.8065155,-0.42434078,0.07399257,-0.5989139,0.80081344,0.19164473,0,0
-0.5989139,0.80081344,0.19164473,-1.040045,-0.6240824,0.78135854,0.63624805,0,0
-0.6240824,0.78135854,0.63624805,-0.23980135,-0.66930383,0.7429888,1.1862967,0,0
-0.66930383,0.7429888,1.1862967,-1.0354946,-0.7261339,0.68755335,1.5882142,0,0
-0.7261339,0.68755335,1.5882142,0.13971268,-0.79494923,0.6066759,2.124836,0,0
-0.79494923,0.6066759,2.124836,-0.56918496,-0.86424476,0.50307155,2.4944654,0,0
-0.86424476,0.50307155,2.4944654,1.3112527,-0.9309734,0.36508703,3.068457,0,0
-0.9309734,0.36508703,3.068457,0.92161226,-0.980126,0.19837588,3.4805138,0,0
-0.980126,0.19837588,3.4805138,-1.3053185,-0.9996073,0.028022017,3.4334981,0,0
-0.9996073,0.028022017,3.4334981,-0.69725627,-0.99028975,-0.1390189,3.3499262,0,0
-0.99028975,-0.1390189,3.3499262,-1.4142514,-0.9579153,-0.287051,3.0335243,0,0
-0.9579153,-0.287051,3.0335243,-0.03708194,-0.9082221,-0.41848856,2.8126738,0,0
-0.9082221,-0.41848856,2.8126738,0.99982107,-0.8450062,-0.5347565,2.6487803,0,0
-0.8450062,-0.5347565,2.6487803,-0.07631072,-0.7800611,-0.62570333,2.2362664,0,0
-0.7800611,-0.62570333,2.2362664,-0.89948285,-0.7264625,-0.68720615,1.6320665,0,0
-0.7264625,-0.68720615,1.6320665,-1.1968557,-0.6934767,-0.7204791,0.93713355,0,0
-0.6934767,-0.7204791,0.93713355,0.72348607,-0.6750545,-0.7377679,0.5052972,0,0
-0.6750545,-0.7377679,0.5052972,1.5605121,-0.6681624,-0.74401546,0.18604812,0,0
-0.6681624,-0.74401546,0.18604812,-1.4039835,-0.6895476,-0.72424036,-0.582561,0,0
-0.6895476,-0.72424036,-0.582561,-1.1792845,-0.73522323,-0.6778251,-1.3026339,0,0
-0.73522323,-0.6778251,-1.3026339,-0.095763095,-0.7939413,-0.60799444,-1.8253672,0,0
-0.7939413,-0.60799444,-1.8253672,1.4022017,-0.8525348,-0.5226705,-2.0710328,0,0
-0.8525348,-0.5226705,-2.0710328,1.5268942,-0.9054828,-0.42438295,-2.2340014,0,0
-0.9054828,-0.42438295,-2.2340014,-1.767125,-0.95609796,-0.29304722,-2.8173575,0,0
-0.95609796,-0.29304722,-2.8173575,-0.8531029,-0.99033326,-0.13870834,-3.1651084,0,0
-0.99033326,-0.13870834,-3.1651084,1.80988,-0.9999425,0.010725647,-2.9976575,0,0
-0.9999425,0.010725647,-2.9976575,-1.2903289,-0.9856044,0.16906801,-3.1831627,0,0
-0.9856044,0.16906801,-3.1831627,-0.34402984,-0.94756055,0.3195763,-3.1079662,0,0
-0.94756055,0.3195763,-3.1079662,0.4455452,-0.89366233,0.44874,-2.8014522,0,0
-0.89366233,0.44874,-2.8014522,-0.24541599,-0.83069557,0.5567269,-2.5017095,0,0
-0.83069557,0.5567269,-2.5017095,-0.43814924,-0.76617104,0.6426367,-2.1498868,0,0
-0.76617104,0.6426367,-2.1498868,-1.1345278,-0.7039596,0.71024007,-1.8380884,0,0
-0.7039596,0.71024007,-1.8380884,1.0548857,-0.6620857,0.74942815,-1.1471756,0,0
-0.6620857,0.74942815,-1.1471756,1.2079092,-0.6468163,0.7626458,-0.40391806,0,0
-0.6468163,0.7626458,-0.40391806,0.2631147,-0.6546951,0.75589305,0.20753352,0,0
-0.6546951,0.75589305,0.20753352,0.81406105,-0.68791133,0.7257948,0.89656246,0,0
-0.68791133,0.7257948,0.89656246,1.556337,-0.7461931,0.6657295,1.6743591,0,0
-0.7461931,0.6657295,1.6743591,1.3406022,-0.8198005,0.5726492,2.3747466,0,0
-0.8198005,0.5726492,2.3747466,0.90970516,-0.8948509,0.44636518,2.9406893,0,0
-0.8948509,0.44636518,2.9406893,0.100138254,-0.9558742,0.2937763,3.290484,0,0
-0.9558742,0.2937763,3.290484,-1.148186,-0.99139965,0.1308692,3.3385882,0,0
-0.99139965,0.1308692,3.3385882,1.8905052,-0.99850047,-0.054742742,3.720316,0,0
-0.99850047,-0.054742742,3.720316,-1.7733179,-0.97469735,-0.22352861,3.4132612,0,0
-0.97469735,-0.22352861,3.4132612,0.088193215,-0.9255255,-0.37868527,3.2588437,0,0
-0.9255255,-0.37868527,3.2588437,-1.428882,-0.8646213,-0.5024242,2.7604973,0,0
-0.8646213,-0.5024242,2.7604973,0.62540007,-0.7959175,-0.6054051,2.4774892,0,0
-0.7959175,-0.6054051,2.4774892,0.15891957,-0.7298879,-0.68356687,2.0472734,0,0
-0.7298879,-0.68356687,2.0472734,1.0393325,-0.6695725,-0.7427467,1.6904981,0,0
-0.6695725,-0.7427467,1.6904981,1.0682931,-0.62016183,-0.7844739,1.2936821,0,0
-0.62016183,-0.7844739,1.2936821,-0.046264492,-0.592396,-0.80564696,0.69838697,0,0
-0.592396,-0.80564696,0.69838697,0.7955373,-0.5837628,-0.8119242,0.21348237,0,0
-0.5837628,-0.8119242,0.21348237,-0.051543385,-0.60001117,-0.7999916,-0.4031923,0,0
-0.60001117,-0.7999916,-0.4031923,-1.0201339,-0.6452308,-0.76398766,-1.1562061,0,0
-0.6452308,-0.76398766,-1.1562061,-0.5076277,-0.7114732,-0.70271325,-1.805341,0,0
-0.7114732,-0.70271325,-1.805341,1.2893299,-0.7824193,-0.62275195,-2.1389763,0,0
-0.7824193,-0.62275195,-2.1389763,-0.62114805,-0.8590966,-0.5118135,-2.6992126,0,0
-0.8590966,-0.5118135,-2.6992126,-0.3964569,-0.9286025,-0.3710759,-3.1425414,0,0
-0.9286025,-0.3710759,-3.1425414,-0.05797203,-0.97830313,-0.20717865,-3.429544,0,0
-0.97830313,-0.20717865,-3.429544,-0.76705456,-0.9997194,-0.023688633,-3.6999862,0,0
-0.9997194,-0.023688633,-3.6999862,-0.51729596,-0.986241,0.16531412,-3.795347,0,0
-0.986241,0.16531412,-3.795347,1.2015946,-0.9425435,0.33408344,-3.4911222,0,0
-0.9425435,0.33408344,-3.4911222,1.3613768,-0.88117707,0.47278643,-3.036353,0,0
-0.88117707,0.47278643,-3.036353,1.7212635,-0.8175637,0.57583815,-2.4235737,0,0
-0.8175637,0.57583815,-2.4235737,0.9042558,-0.7606829,0.64912367,-1.8560568,0,0
-0.7606829,0.64912367,-1.8560568,0.7975411,-0.71866834,0.695353,-1.249583,0,0
-0.71866834,0.695353,-1.249583,0.34810737,-0.69476473,0.719237,-0.6758521,0,0
-0.69476473,0.719237,-0.6758521,-1.5288166,-0.6814964,0.7318215,-0.3657468,0,0
-0.6814964,0.7318215,-0.3657468,1.4186338,-0.6958488,0.7181883,0.3959144,0,0
-0.6958488,0.7181883,0.3959144,0.15667927,-0.72944075,0.684044,0.95805746,0,0
-0.72944075,0.684044,0.95805746,-1.9016562,-0.76869357,0.6396172,1.185842,0,0
-0.76869357,0.6396172,1.185842,1.943157,-0.82750404,0.5614597,1.9570285,0,0
-0.82750404,0.5614597,1.9570285,1.6892523,-0.89401287,0.4480413,2.6315112,0,0
-0.89401287,0.4480413,2.6315112,0.5596216,-0.95172185,0.3069617,3.0514853,0,0
-0.95172185,0.3069617,3.0514853,1.95237,-0.99113256,0.13287668,3.574562,0,0
-0.99113256,0.13287668,3.574562,-1.1948093,-0.99913985,-0.04146718,3.4949982,0,0
-0.99913985,-0.04146718,3.4949982,-0.032473568,-0.97709775,-0.21279092,3.4590268,0,0
-0.97709775,-0.21279092,3.4590268,-1.1849092,-0.9321409,-0.3620958,3.1216972,0,0
-0.9321409,-0.3620958,3.1216972,0.6184187,-0.86897963,-0.4948478,2.9428883,0,0
-0.86897963,-0.4948478,2.9428883,1.0047759,-0.7937886,-0.60819376,2.7224689,0,0
-0.7937886,-0.60819376,2.7224689,1.7532781,-0.7107385,-0.70345634,2.5293152,0,0
-0.7107385,-0.70345634,2.5293152,1.6682564,-0.6271972,-0.7788605,2.2519615,0,0
-0.6271972,-0.7788605,2.2519615,1.3153149,-0.551944,-0.8338812,1.8651133,0,0
-0.551944,-0.8338812,1.8651133,0.997738,-0.49273112,-0.8701816,1.389363,0,0
-0.49273112,-0.8701816,1.389363,1.9136977,-0.44756138,-0.8942532,1.0237815,0,0
-0.44756138,-0.8942532,1.0237815,1.2364345,-0.42332172,-0.9059794,0.53855675,0,0
-0.42332172,-0.9059794,0.53855675,-1.3857698,-0.43905652,-0.89845943,-0.3487933,0,0
-0.43905652,-0.89845943,-0.3487933,0.8024124,-0.479129,-0.8777445,-0.902276,0,0
-0.479129,-0.8777445,-0.902276,1.9090666,-0.5340412,-0.84545845,-1.2742244,0,0
-0.5340412,-0.84545845,-1.2742244,-1.2670896,-0.6196466,-0.78488094,-2.0983818,0,0
-0.6196466,-0.78488094,-2.0983818,-1.5458447,-0.727203,-0.68642247,-2.918919,0,0
-0.727203,-0.68642247,-2.918919,0.30506176,-0.83251786,-0.5539982,-3.3879766,0,0
-0.83251786,-0.5539982,-3.3879766,-0.7323129,-0.9243404,-0.3815689,-3.9133222,0,0
-0.9243404,-0.3815689,-3.9133222,1.4261241,-0.9815837,-0.1910326,-3.9855802,0,0
-0.9815837,-0.1910326,-3.9855802,0.49645063,-0.9999448,0.010505154,-4.054387,0,0
-0.9999448,0.010505154,-4.054387,-0.7611505,-0.9762152,0.21680398,-4.160681,0,0
-0.9762152,0.21680398,-4.160681,1.9870361,-0.9196765,0.39267692,-3.7000225,0,0
-0.9196765,0.39267692,-3.7000225,-0.63427067,-0.8372437,0.54683,-3.5006554,0,0
-0.8372437,0.54683,-3.5006554,1.0229574,-0.7482157,0.66345555,-2.9370892,0,0
-0.7482157,0.66345555,-2.9370892,-1.4883277,-0.6535242,0.75690556,-2.6627467,0,0
-0.6535242,0.75690556,-2.6627467,1.6200545,-0.5807326,0.81409436,-1.8520594,0,0
-0.5807326,0.81409436,-1.8520594,-1.1377702,-0.521852,0.85303605,-1.4121541,0,0
-0.521852,0.85303605,-1.4121541,-0.47329363,-0.48542744,0.87427694,-0.84337115,0,0
-0.48542744,0.87427694,-0.84337115,1.0639536,-0.4841999,0.8749574,-0.02807037,0,0
-0.4841999,0.8749574,-0.02807037,0.21095373,-0.5127956,0.8585107,0.65979075,0,0
-0.5127956,0.8585107,0.65979075,-1.4615989,-0.55856913,0.829458,1.0844339,0,0
-0.55856913,0.829458,1.0844339,-0.10529101,-0.6266106,0.7793325,1.6907338,0,0
-0.6266106,0.7793325,1.6907338,0.87577474,-0.71563053,0.69847906,2.4065993,0,0
-0.71563053,0.69847906,2.4065993,-1.6840442,-0.80246747,0.5966959,2.677852,0,0
-0.80246747,0.5966959,2.677852,0.17567211,-0.8861664,0.46336713,3.1517248,0,0
-0.8861664,0.46336713,3.1517248,-1.9273591,-0.9488308,0.31578493,3.2101462,0,0
-0.9488308,0.31578493,3.2101462,0.5328097,-0.98951477,0.14443155,3.5269063,0,0
-0.98951477,0.14443155,3.5269063,-0.47428402,-0.99944675,-0.033259764,3.5640874,0,0
-0.99944675,-0.033259764,3.5640874,1.2226613,-0.97602975,-0.2176372,3.7225418,0,0
-0.97602975,-0.2176372,3.7225418,1.6457348,-0.91723967,-0.39833573,3.806174,0,1
-0.85670346,0.5158093,-0.6979685,0.7979775,-0.8517276,0.52398485,-0.19141491,1,0
-0.8517276,0.52398485,-0.19141491,-1.4272697,-0.8513995,0.5245178,-0.012516735,0,0
-0.8513995,0.5245178,-0.012516735,1.7369549,-0.8677805,0.4969477,0.6414148,0,0
-0.8677805,0.4969477,0.6414148,1.0527443,-0.89539623,0.4452702,1.1720372,0,0
-0.89539623,0.4452702,1.1720372,-1.0203655,-0.9234464,0.38372734,1.3529351,0,0
-0.9234464,0.38372734,1.3529351,0.10265658,-0.95202106,0.30603254,1.6561291,0,0
-0.95202106,0.30603254,1.6561291,1.7719902,-0.9793753,0.20204957,2.151452,0,0
-0.9793753,0.20204957,2.151452,-1.8296717,-0.99480015,0.10184638,2.0285385,0,0
-0.99480015,0.10184638,2.0285385,0.5852531,-0.99997103,-0.0076122037,2.192711,0,0
-0.99997103,-0.0076122037,2.192711,-1.3659889,-0.9943111,-0.10651501,1.9821037,0,0
-0.9943111,-0.10651501,1.9821037,1.7798035,-0.97693866,-0.21352021,2.169188,0,0
-0.97693866,-0.21352021,2.169188,-1.431128,-0.9538782,-0.3001938,1.7943786,0,0
-0.9538782,-0.3001938,1.7943786,0.3642491,-0.9263888,-0.3765685,1.6238706,0,0
-0.9263888,-0.3765685,1.6238706,-0.90609694,-0.9020219,-0.43169028,1.2055297,0,0
-0.9020219,-0.43169028,1.2055297,-0.9505121,-0.8854546,-0.46472594,0.7391852,0,0
-0.8854546,-0.46472594,0.7391852,-1.4960718,-0.88156146,-0.47206926,0.16622998,0,0
-0.88156146,-0.47206926,0.16622998,-1.3557423,-0.89062554,-0.45473745,-0.39118332,0,0
-0.89062554,-0.45473745,-0.39118332,1.4896107,-0.9019045,-0.43193546,-0.5087948,0,0
-0.9019045,-0.43193546,-0.5087948,0.1269817,-0.9187266,-0.3948942,-0.8136991,0,0
-0.9187266,-0.3948942,-0.8136991,-0.1729368,-0.93965966,-0.34211066,-1.1358104,0,0
-0.93965966,-0.34211066,-1.1358104,1.3104577,-0.95842355,-0.2853494,-1.1958246,0,0
-0.95842355,-0.2853494,-1.1958246,-0.6922108,-0.9772556,-0.212065,-1.5136683,0,0
-0.9772556,-0.212065,-1.5136683,-0.44672146,-0.9919841,-0.12636255,-1.7397254,0,0
-0.9919841,-0.12636255,-1.7397254,1.7806563,-0.9988323,-0.04831252,-1.5673988,0,0
-0.9988323,-0.04831252,-1.5673988,1.4933102,-0.9997868,0.02064903,-1.3796366,0,0
-0.9997868,0.02064903,-1.3796366,0.77395165,-0.99655306,0.0829579,-1.2480571,0,0
-0.99655306,0.0829579,-1.2480571,1.462302,-0.9913823,0.13100041,-0.96649337,0,0
-0.9913823,0.13100041,-0.96649337,0.28857946,-0.9851371,0.17176974,-0.8249561,0,0
-0.9851371,0.17176974,-0.8249561,-0.48987505,-0.9777997,0.2095418,-0.7696101,0,0
-0.9777997,0.2095418,-0.7696101,-1.53091,-0.96811306,0.2505137,-0.84209025,0,0
-0.96811306,0.2505137,-0.84209025,1.4744014,-0.96246237,0.27141517,-0.43304476,0,0
-0.96246237,0.27141517,-0.43304476,-0.27047005,-0.9587099,0.28438586,-0.2700539,0,0
-0.9587099,0.28438586,-0.2700539,1.9136679,-0.9619208,0.2733284,0.23028569,0,0
-0.9619208,0.2733284,0.23028569,-1.2738414,-0.9651864,0.26156297,0.24420577,0,0
-0.9651864,0.26156297,0.24420577,1.0911632,-0.9726449,0.23229696,0.6040525,0,0
-0.9726449,0.23229696,0.6040525,-1.9252511,-0.9780384,0.2084249,0.48948753,0,0
-0.9780384,0.2084249,0.48948753,1.1545382,-0.985751,0.16821133,0.81898695,0,0
-0.985751,0.16821133,0.81898695,1.1411493,-0.99359983,0.112957366,1.1163179,0,0
-0.99359983,0.112957366,1.1163179,-0.5390755,-0.9983651,0.05715907,1.1201745,0,0
-0.9983651,0.05715907,1.1201745,-0.6784272,-0.9999915,0.0041262433,1.0612798,0,0
-0.9999915,0.0041262433,1.0612798,-1.2927039,-0.999224,-0.039386995,0.87046885,0,0
-0.999224,-0.039386995,0.87046885,-1.3110648,-0.99743706,-0.071549445,0.6442689,0,0
-0.99743706,-0.071549445,0.6442689,1.4145126,-0.9937625,-0.11151737,0.80278367,0,0
-0.9937625,-0.11151737,0.80278367,1.5298666,-0.98735744,-0.15850972,0.9486256,0,0
-0.98735744,-0.15850972,0.9486256,-0.76276386,-0.9810578,-0.19371507,0.71532875,0,0
-0.9810578,-0.19371507,0.71532875,-0.36753264,-0.9757459,-0.21890603,0.5149126,0,0
-0.9757459,-0.21890603,0.5149126,-0.9254027,-0.9733717,-0.22923268,0.21192266,0,0
-0.9733717,-0.22923268,0.21192266,-1.3781248,-0.9752487,-0.22111076,-0.16672058,0,0
-0.9752487,-0.22111076,-0.16672058,-1.0591725,-0.9803868,-0.19708312,-0.4914295,0,0
-0.9803868,-0.19708312,-0.4914295,-0.6594139,-0.98699135,-0.1607733,-0.73815393,0,0
-0.98699135,-0.1607733,-0.73815393,-1.1028013,-0.9939268,-0.11004308,-1.0241541,0,0
-0.9939268,-0.11004308,-1.0241541,1.2194939,-0.9979477,-0.06403443,-0.9237623,0,0
-0.9979477,-0.06403443,-0.9237623,1.5030495,-0.99964195,-0.026758542,-0.74633074,0,0
-0.99964195,-0.026758542,-0.74633074,-1.3683976,-0.99976194,0.021819497,-0.9716593,0,0
-0.99976194,0.021819497,-0.9716593,-1.3180585,-0.9968438,0.07938778,-1.1530035,0,0
-0.9968438,0.07938778,-1.1530035,1.0117943,-0.9920025,0.12621851,-0.9416935,0,0
-0.9920025,0.12621851,-0.9416935,-0.58725274,-0.985019,0.17244563,-0.9351175,0,0
-0.985019,0.17244563,-0.9351175,0.72932684,-0.97841877,0.20663175,-0.69638425,0,0
-0.97841877,0.20663175,-0.69638425,1.1199791,-0.9743905,0.22486243,-0.37341356,0,0
-0.9743905,0.22486243,-0.37341356,-1.2397074,-0.9698119,0.24385414,-0.39072284,0,0
-0.9698119,0.24385414,-0.39072284,-1.9738251,-0.9633608,0.26820886,-0.503906,0,0
-0.9633608,0.26820886,-0.503906,0.8209985,-0.9609135,0.27684888,-0.1795996,0,0
-0.9609135,0.27684888,-0.1795996,1.4279636,-0.96419597,0.2651907,0.2422316,0,0
-0.96419597,0.2651907,0.2422316,-0.3646674,-0.9691395,0.24651289,0.3864245,0,0
-0.9691395,0.24651289,0.3864245,1.8277972,-0.97869164,0.20533551,0.8454788,0,0
-0.97869164,0.20533551,0.8454788,-0.43622395,-0.9872107,0.15942106,0.9340468,0,0
-0.9872107,0.15942106,0.9340468,1.1310085,-0.9951093,0.09877963,1.2232639,0,0
-0.9951093,0.09877963,1.2232639,-1.0084391,-0.9991333,0.041624814,1.1460828,0,0
-0.9991333,0.041624814,1.1460828,0.45716968,-0.9997867,-0.020655526,1.2458768,0,0
-0.9997867,-0.020655526,1.2458768,-1.9396499,-0.99771404,-0.06757734,0.9394377,0,0
-0.99771404,-0.06757734,0.9394377,0.5650306,-0.9932443,-0.116042316,0.97350925,0,0
-0.9932443,-0.116042316,0.97350925,-0.9502863,-0.98824185,-0.15289897,0.7439346,0,0
-0.98824185,-0.15289897,0.7439346,1.2604944,-0.98116034,-0.19319533,0.81833446,0,0
-0.98116034,-0.19319533,0.81833446,-0.9803568,-0.9757363,-0.21894881,0.5263845,0,0
-0.9757363,-0.21894881,0.5263845,-1.8113332,-0.9747359,-0.22336045,0.090472884,0,0
-0.9747359,-0.22336045,0.090472884,-0.47902533,-0.9763718,-0.21609735,-0.14890125,0,0
-0.9763718,-0.21609735,-0.14890125,0.16777539,-0.97936016,-0.20212302,-0.28580797,0,0
-0.97936016,-0.20212302,-0.28580797,-1.957312,-0.986092,-0.16620053,-0.730997,0,0
-0.986092,-0.16620053,-0.730997,-0.20151971,-0.99248403,-0.12237407,-0.88587534,0,0
-0.99248403,-0.12237407,-0.88587534,0.50182277,-0.99699354,-0.07748471,-0.9023825,0,0
-0.99699354,-0.07748471,-0.9023825,-1.5899239,-0.9998449,-0.017612312,-1.1989846,0,0
-0.9998449,-0.017612312,-1.1989846,0.359421,-0.999188,0.040289905,-1.1582807,0,0
-0.999188,0.040289905,-1.1582807,-1.3946886,-0.9942634,0.10695914,-1.3372666,0,0
-0.9942634,0.10695914,-1.3372666,1.8427569,-0.9878262,0.15556148,-0.9806337,0,0
-0.9878262,0.15556148,-0.9806337,1.8561466,-0.9828492,0.1844113,-0.5855406,0,0
-0.9828492,0.1844113,-0.5855406,-1.3436047,-0.9763511,0.21619098,-0.64877284,0,0
-0.9763511,0.21619098,-0.64877284,-0.2184203,-0.9704081,0.24147071,-0.5193926,0,0
-0.9704081,0.24147071,-0.5193926,-1.1772125,-0.96387094,0.2663697,-0.5148715,0,0
-0.96387094,0.2663697,-0.5148715,0.43796307,-0.96047443,0.27836815,-0.24939972,0,0
-0.96047443,0.27836815,-0.24939972,-1.7807851,-0.95607764,0.2931135,-0.30774137,0,0
-0.95607764,0.2931135,-0.30774137,0.083654374,-0.9549664,0.29671383,-0.075358085,0,0
-0.9549664,0.29671383,-0.075358085,1.2016475,-0.9596958,0.2810408,0.3274244,0,0
-0.9596958,0.2810408,0.3274244,-0.20114051,-0.96652436,0.25657484,0.50803393,0,0
-0.96652436,0.25657484,0.50803393,-0.12936513,-0.9746995,0.22351938,0.68106025,0,0
-0.9746995,0.22351938,0.68106025,1.7347533,-0.9855885,0.16916075,1.1089128,0,0
-0.9855885,0.16916075,1.1089128,-1.0905039,-0.9932369,0.11610524,1.0722078,0,0
-0.9932369,0.11610524,1.0722078,-1.7709652,-0.9974317,0.07162422,0.89364195,0,0
-0.9974317,0.07162422,0.89364195,-1.9516225,-0.99924135,0.03894491,0.6546167,0,0
-0.99924135,0.03894491,0.6546167,-0.9280747,-0.9999313,0.011723785,0.5446142,0,0
-0.9999313,0.011723785,0.5446142,0.81568116,-0.9997566,-0.022062117,0.6757592,0,0
-0.9997566,-0.022062117,0.6757592,-1.4408268,-0.99902254,-0.04420393,0.44308862,0,0
-0.99902254,-0.04420393,0.44308862,-1.5640903,-0.99859667,-0.05295966,0.17532213,0,0
-0.99859667,-0.05295966,0.17532213,-0.5511648,-0.998453,-0.055602137,0.05292766,0,0
-0.998453,-0.055602137,0.05292766,-0.11190262,-0.9984684,-0.0553246,-0.0055593327,0,0
-0.9984684,-0.0553246,-0.0055593327,-0.7726866,-0.99888605,-0.047187544,-0.16295578,0,0
-0.99888605,-0.047187544,-0.16295578,-1.3496687,-0.99963105,-0.027161894,-0.40079674,0,0
-0.99963105,-0.027161894,-0.40079674,0.2832168,-0.99996614,-0.00823086,-0.37868565,0,0
-0.99996614,-0.00823086,-0.37868565,1.2589453,-0.99999875,0.0015698954,-0.19601698,0,0
-0.99999875,0.0015698954,-0.19601698,-0.7908528,-0.99985135,0.017242415,-0.31346747,0,0
-0.99985135,0.017242415,-0.31346747,-1.9316797,-0.9989071,0.046740614,-0.5902876,0,0
-0.9989071,0.046740614,-0.5902876,-0.5355624,-0.9969176,0.07845527,-0.63556653,0,0
-0.9969176,0.07845527,-0.63556653,1.7832817,-0.9955855,0.09385926,-0.30923283,0,0
-0.9955855,0.09385926,-0.30923283,1.653593,-0.99562854,0.09340125,0.009200566,0,0
-0.99562854,0.09340125,0.009200566,-1.5481796,-0.994885,0.10101378,-0.15297544,0,0
-0.994885,0.10101378,-0.15297544,1.7816898,-0.9957999,0.09155605,0.19003837,0,0
-0.9957999,0.09155605,0.19003837,-1.1186917,-0.99620575,0.08702912,0.09090164,0,0
-0.99620575,0.08702912,0.09090164,-1.9162674,-0.9956131,0.09356563,-0.13126662,0,0
-0.9956131,0.09356563,-0.13126662,0.9777335,-0.9960043,0.08930518,0.08556763,0,0
-0.9960043,0.08930518,0.08556763,-1.2858286,-0.9958222,0.091313325,-0.04032778,0,0
-0.9958222,0.091313325,-0.04032778,-1.9443886,-0.99453276,0.10442503,-0.26350108,0,0
-0.99453276,0.10442503,-0.26350108,-1.5611708,-0.99212474,0.12525381,-0.41935793,0,0
-0.99212474,0.12525381,-0.41935793,0.49387017,-0.9904724,0.13771148,-0.25133705,0,0
-0.9904724,0.13771148,-0.25133705,0.9913403,-0.99047685,0.1376794,0.0006476021,0,0
