x1,x2_1,x2_2,y1_1,y1_2,y2,a1,a2,x11,x12_1,x12_2,y11_1,y11_2,y12,r,d
-2.0026386,-0.8320381,-0.8320381,0.9962935,-0.086018875,0.03908421,0.0,1.0,-2.0359201,-0.7339158,-0.7339158,0.9963604,-0.08524006,-0.27948123,0.0,0.0
-2.0359201,-0.7339158,-0.7339158,0.9963604,-0.08524006,-0.27948123,1.0,0.0,-2.0652766,-0.8308195,-0.8308195,0.99586844,-0.09080798,-0.014888777,0.0,0.0
-2.0652766,-0.8308195,-0.8308195,0.99586844,-0.09080798,-0.014888777,1.0,0.0,-2.0985096,-0.9276736,-0.9276736,0.9958413,-0.09110452,0.24777542,0.0,0.0
-2.0985096,-0.9276736,-0.9276736,0.9958413,-0.09110452,0.24777542,0.0,1.0,-2.1356165,-0.82952434,-0.82952434,0.99628055,-0.08616852,-0.07223242,0.0,0.0
-2.1356165,-0.82952434,-0.82952434,0.99628055,-0.08616852,-0.07223242,1.0,0.0,-2.1687975,-0.9264173,-0.9264173,0.996155,-0.08760771,0.19203176,0.0,0.0
-2.1687975,-0.9264173,-0.9264173,0.996155,-0.08760771,0.19203176,0.0,1.0,-2.2058542,-0.82828724,-0.82828724,0.99648416,-0.083781205,-0.12698326,0.0,0.0
-2.2058542,-0.82828724,-0.82828724,0.99648416,-0.083781205,-0.12698326,0.0,1.0,-2.2389855,-0.73017865,-0.73017865,0.9962682,-0.08631167,-0.4449059,0.0,0.0
-2.2389855,-0.73017865,-0.73017865,0.9962682,-0.08631167,-0.4449059,1.0,0.0,-2.2681928,-0.8270785,-0.8270785,0.99546075,-0.095173046,-0.18066671,0.0,0.0
-2.2681928,-0.8270785,-0.8270785,0.99546075,-0.095173046,-0.18066671,1.0,0.0,-2.301276,-0.9238975,-0.9238975,0.99511033,-0.098769344,0.08049083,0.0,0.0
-2.301276,-0.9238975,-0.9238975,0.99511033,-0.098769344,0.08049083,0.0,1.0,-2.3382318,-0.82570213,-0.82570213,0.99526805,-0.097167276,-0.241693,0.0,0.0
-2.3382318,-0.82570213,-0.82570213,0.99526805,-0.097167276,-0.241693,1.0,0.0,-2.37126,-0.92250556,-0.92250556,0.99478674,-0.10197711,0.018775828,0.0,0.0
-2.37126,-0.92250556,-0.92250556,0.99478674,-0.10197711,0.018775828,1.0,0.0,-2.4081602,-1.0192654,-1.0192654,0.99482495,-0.101603545,0.27756104,0.0,1.0
0.039517872,-0.018382503,-0.018382503,0.99999666,-0.00258553,0.025593499,0.0,1.0,0.03878257,0.07919697,0.07919697,0.99999785,-0.0020736614,-0.26790407,1.0,0.0
0.03878257,0.07919697,0.07919697,0.99999785,-0.0020736614,-0.26790407,0.0,1.0,0.04195045,0.17677271,0.17677271,0.9999724,-0.007431676,-0.5612403,0.0,0.0
0.04195045,0.17677271,0.17677271,0.9999724,-0.007431676,-0.5612403,1.0,0.0,0.04902136,0.079264276,0.079264276,0.99982595,-0.018655468,-0.270908,0.0,0.0
0.04902136,0.079264276,0.079264276,0.99982595,-0.018655468,-0.270908,1.0,0.0,0.052191928,-0.01816114,-0.01816114,0.9997102,-0.024072386,0.015832655,0.0,0.0
0.052191928,-0.01816114,-0.01816114,0.9997102,-0.024072386,0.015832655,0.0,1.0,0.051465485,0.07956825,0.07956825,0.9997178,-0.023755822,-0.28434786,0.0,0.0
0.051465485,0.07956825,0.07956825,0.9997178,-0.023755822,-0.28434786,1.0,0.0,0.054648213,-0.017819338,-0.017819338,0.99956656,-0.02944076,0.0007482622,0.0,0.0
0.054648213,-0.017819338,-0.017819338,0.99956656,-0.02944076,0.0007482622,1.0,0.0,0.053935442,-0.11516312,-0.11516312,0.999567,-0.029425802,0.28399745,0.0,0.0
0.053935442,-0.11516312,-0.11516312,0.999567,-0.029425802,0.28399745,0.0,1.0,0.049328916,-0.017398583,-0.017398583,0.99971795,-0.023747869,-0.017820355,0.0,0.0
0.049328916,-0.017398583,-0.017398583,0.99971795,-0.023747869,-0.017820355,1.0,0.0,0.048632972,-0.1147853,-0.1147853,0.9997094,-0.024104174,0.26727554,0.0,0.0
0.048632972,-0.1147853,-0.1147853,0.9997094,-0.024104174,0.26727554,0.0,1.0,0.04404156,-0.017056527,-0.017056527,0.99982405,-0.018759897,-0.032912236,0.0,0.0
0.04404156,-0.017056527,-0.017056527,0.99982405,-0.018759897,-0.032912236,0.0,1.0,0.0433593,0.08063642,0.08063642,0.9998115,-0.019418022,-0.3314549,0.0,0.0
0.0433593,0.08063642,0.08063642,0.9998115,-0.019418022,-0.3314549,1.0,0.0,0.046584755,-0.01678369,-0.01678369,0.9996608,-0.026045395,-0.044958577,0.0,0.0
0.046584755,-0.01678369,-0.01678369,0.9996608,-0.026045395,-0.044958577,1.0,0.0,0.04591341,-0.114153154,-0.114153154,0.99963695,-0.02694425,0.23939338,0.0,0.0
0.04591341,-0.114153154,-0.114153154,0.99963695,-0.02694425,0.23939338,1.0,0.0,0.041347284,-0.21151657,-0.21151657,0.9997545,-0.022157831,0.523456,0.0,0.0
0.041347284,-0.21151657,-0.21151657,0.9997545,-0.022157831,0.523456,0.0,1.0,0.03288662,-0.11380322,-0.11380322,0.9999317,-0.011690258,0.2238735,0.0,0.0
0.03288662,-0.11380322,-0.11380322,0.9999317,-0.011690258,0.2238735,0.0,1.0,0.028334491,-0.016159687,-0.016159687,0.999974,-0.0072129923,-0.07247404,0.0,0.0
0.028334491,-0.016159687,-0.016159687,0.999974,-0.0072129923,-0.07247404,0.0,1.0,0.027688103,0.08145262,0.08145262,0.9999625,-0.008662428,-0.36742395,0.0,0.0
0.027688103,0.08145262,0.08145262,0.9999625,-0.008662428,-0.36742395,0.0,1.0,0.030946208,0.1790746,0.1790746,0.99987185,-0.016010331,-0.66282564,0.0,0.0
0.030946208,0.1790746,0.1790746,0.99987185,-0.016010331,-0.66282564,1.0,0.0,0.03810919,0.08162682,0.08162682,0.99957174,-0.02926335,-0.37522683,0.0,0.0
0.03810919,0.08162682,0.08162682,0.99957174,-0.02926335,-0.37522683,1.0,0.0,0.041374266,-0.01572032,-0.01572032,0.99932396,-0.03676378,-0.0919139,0.0,0.0
0.041374266,-0.01572032,-0.01572032,0.99932396,-0.03676378,-0.0919139,1.0,0.0,0.040745452,-0.11300838,-0.11300838,0.9992547,-0.03860075,0.18894443,0.0,0.0
0.040745452,-0.11300838,-0.11300838,0.9992547,-0.03860075,0.18894443,0.0,1.0,0.036225118,-0.015182155,-0.015182155,0.99939346,-0.034824412,-0.115664154,0.0,0.0
0.036225118,-0.015182155,-0.015182155,0.99939346,-0.034824412,-0.115664154,1.0,0.0,0.035617832,-0.112485155,-0.112485155,0.9993102,-0.037136197,0.16582942,0.0,0.0
0.035617832,-0.112485155,-0.112485155,0.9993102,-0.037136197,0.16582942,0.0,1.0,0.031118425,-0.014668441,-0.014668441,0.99942786,-0.0338217,-0.13833635,0.0,0.0
0.031118425,-0.014668441,-0.014668441,0.99942786,-0.0338217,-0.13833635,1.0,0.0,0.030531686,-0.1119792,-0.1119792,0.99933046,-0.03658671,0.14348532,0.0,0.0
0.030531686,-0.1119792,-0.1119792,0.99933046,-0.03658671,0.14348532,0.0,1.0,0.026052518,-0.014165995,-0.014165995,0.9994314,-0.033718776,-0.16051432,0.0,0.0
0.026052518,-0.014165995,-0.014165995,0.9994314,-0.033718776,-0.16051432,1.0,0.0,0.025485879,-0.11147765,-0.11147765,0.99931794,-0.03692706,0.12134131,0.0,0.0
0.025485879,-0.11147765,-0.11147765,0.99931794,-0.03692706,0.12134131,0.0,1.0,0.021026773,-0.013662084,-0.013662084,0.9994046,-0.03450178,-0.18276179,0.0,0.0
0.021026773,-0.013662084,-0.013662084,0.9994046,-0.03450178,-0.18276179,1.0,0.0,0.02048029,-0.11096789,-0.11096789,0.99927187,-0.038154602,0.09883831,0.0,0.0
0.02048029,-0.11096789,-0.11096789,0.99927187,-0.038154602,0.09883831,0.0,1.0,0.016041573,-0.01314412,-0.01314412,0.9993453,-0.036179204,-0.20563677,0.0,0.0
0.016041573,-0.01314412,-0.01314412,0.9993453,-0.036179204,-0.20563677,1.0,0.0,0.015515809,-0.11043726,-0.11043726,0.99918807,-0.04028893,0.07541488,0.0,0.0
0.015515809,-0.11043726,-0.11043726,0.99918807,-0.04028893,0.07541488,0.0,1.0,0.011098319,-0.012599352,-0.012599352,0.9992477,-0.03878181,-0.22970548,0.0,0.0
0.011098319,-0.012599352,-0.012599352,0.9992477,-0.03878181,-0.22970548,1.0,0.0,0.010594345,-0.109872736,-0.109872736,0.99905896,-0.04337204,0.050493285,0.0,0.0
0.010594345,-0.109872736,-0.109872736,0.99905896,-0.04337204,0.050493285,0.0,1.0,0.006199435,-0.012014567,-0.012014567,0.9991023,-0.0423631,-0.25555634,0.0,0.0
0.006199435,-0.012014567,-0.012014567,0.9991023,-0.0423631,-0.25555634,1.0,0.0,0.0057188524,-0.10926062,-0.10926062,0.9988727,-0.04746906,0.02346517,0.0,0.0
0.0057188524,-0.10926062,-0.10926062,0.9988727,-0.04746906,0.02346517,0.0,1.0,0.0013484276,-0.011375792,-0.011375792,0.9988949,-0.04700028,-0.2838142,0.0,0.0
0.0013484276,-0.011375792,-0.011375792,0.9988949,-0.04700028,-0.2838142,1.0,0.0,0.00089339586,-0.10858625,-0.10858625,0.998612,-0.052669507,-0.006323191,0.0,0.0
0.00089339586,-0.10858625,-0.10858625,0.998612,-0.052669507,-0.006323191,1.0,0.0,-0.003450054,-0.20575035,-0.20575035,0.9986053,-0.052795794,0.2692797,0.0,0.0
-0.003450054,-0.20575035,-0.20575035,0.9986053,-0.052795794,0.2692797,0.0,1.0,-0.0116800675,-0.107833154,-0.107833154,0.9988752,-0.04741697,-0.03958418,0.0,0.0
-0.0116800675,-0.107833154,-0.107833154,0.9988752,-0.04741697,-0.03958418,0.0,1.0,-0.015993394,-0.009948686,-0.009948686,0.99883735,-0.04820775,-0.34684786,0.0,0.0
-0.015993394,-0.009948686,-0.009948686,0.99883735,-0.04820775,-0.34684786,1.0,0.0,-0.01639134,-0.10715068,-0.10715068,0.9984789,-0.055135425,-0.069754004,0.0,0.0
-0.01639134,-0.10715068,-0.10715068,0.9984789,-0.055135425,-0.069754004,1.0,0.0,-0.02067737,-0.20429541,-0.20429541,0.998401,-0.05652833,0.20502709,0.0,0.0
-0.02067737,-0.20429541,-0.20429541,0.998401,-0.05652833,0.20502709,0.0,1.0,-0.028849185,-0.1063538,-0.1063538,0.9986244,-0.052433882,-0.10494727,0.0,0.0
-0.028849185,-0.1063538,-0.1063538,0.9986244,-0.052433882,-0.10494727,0.0,1.0,-0.033103336,-0.008437331,-0.008437331,0.99851215,-0.054529823,-0.41370815,0.0,0.0
-0.033103336,-0.008437331,-0.008437331,0.99851215,-0.054529823,-0.41370815,1.0,0.0,-0.033440832,-0.10559128,-0.10559128,0.9980268,-0.062789716,-0.1387117,0.0,0.0
-0.033440832,-0.10559128,-0.10559128,0.9980268,-0.062789716,-0.1387117,1.0,0.0,-0.03766448,-0.20267548,-0.20267548,0.99784875,-0.06555823,0.133506,0.0,0.0
-0.03766448,-0.20267548,-0.20267548,0.99784875,-0.06555823,0.133506,0.0,1.0,-0.045771502,-0.104676805,-0.104676805,0.99802023,-0.06289362,-0.17913169,0.0,0.0
-0.045771502,-0.104676805,-0.104676805,0.99802023,-0.06289362,-0.17913169,1.0,0.0,-0.04995857,-0.20176056,-0.20176056,0.9977885,-0.06646875,0.09305226,0.0,0.0
-0.04995857,-0.20176056,-0.20176056,0.9977885,-0.06646875,0.09305226,0.0,1.0,-0.058028996,-0.10375598,-0.10375598,0.9979105,-0.06461171,-0.2198531,0.0,0.0
-0.058028996,-0.10375598,-0.10375598,0.9979105,-0.06461171,-0.2198531,1.0,0.0,-0.062179234,-0.20082648,-0.20082648,0.9976167,-0.06899894,0.05175407,0.0,0.0
-0.062179234,-0.20082648,-0.20082648,0.9976167,-0.06899894,0.05175407,0.0,1.0,-0.0702123,-0.10280615,-0.10280615,0.99768764,-0.06796629,-0.26189178,0.0,0.0
-0.0702123,-0.10280615,-0.10280615,0.99768764,-0.06796629,-0.26189178,1.0,0.0,-0.07432454,-0.19985035,-0.19985035,0.9973179,-0.07319106,0.008585525,0.0,0.0
-0.07432454,-0.19985035,-0.19985035,0.9973179,-0.07319106,0.008585525,0.0,1.0,-0.08231855,-0.10180439,-0.10180439,0.9973305,-0.07301981,-0.30628166,0.0,0.0
-0.08231855,-0.10180439,-0.10180439,0.9973305,-0.07301981,-0.30628166,1.0,0.0,-0.08639073,-0.19880866,-0.19880866,0.9968645,-0.079127684,-0.037513547,0.0,0.0
-0.08639073,-0.19880866,-0.19880866,0.9968645,-0.079127684,-0.037513547,1.0,0.0,-0.09434307,-0.29575965,-0.29575965,0.99680483,-0.07987558,0.22916391,0.0,0.0
-0.09434307,-0.29575965,-0.29575965,0.99680483,-0.07987558,0.22916391,0.0,1.0,-0.10617346,-0.19767557,-0.19767557,0.99716043,-0.07530612,-0.08763156,0.0,0.0
-0.10617346,-0.19767557,-0.19767557,0.99716043,-0.07530612,-0.08763156,1.0,0.0,-0.11408048,-0.29465812,-0.29465812,0.9970269,-0.07705366,0.18034993,0.0,0.0
-0.11408048,-0.29465812,-0.29465812,0.9970269,-0.07705366,0.18034993,0.0,1.0,-0.12586682,-0.19659008,-0.19659008,0.9972984,-0.07345689,-0.13563327,0.0,0.0
-0.12586682,-0.19659008,-0.19659008,0.9972984,-0.07345689,-0.13563327,1.0,0.0,-0.13373041,-0.2935881,-0.2935881,0.99709547,-0.07616195,0.1329783,0.0,0.0
-0.13373041,-0.2935881,-0.2935881,0.99709547,-0.07616195,0.1329783,0.0,1.0,-0.14547394,-0.19552484,-0.19552484,0.9972945,-0.07350985,-0.18274856,0.0,0.0
-0.14547394,-0.19552484,-0.19552484,0.9972945,-0.07350985,-0.18274856,1.0,0.0,-0.15329494,-0.29252297,-0.29252297,0.9970192,-0.07715443,0.08584664,0.0,0.0
-0.15329494,-0.29252297,-0.29252297,0.9970192,-0.07715443,0.08584664,0.0,1.0,-0.16499585,-0.19445339,-0.19445339,0.9971502,-0.0754425,-0.23016854,0.0,0.0
-0.16499585,-0.19445339,-0.19445339,0.9971502,-0.0754425,-0.23016854,1.0,0.0,-0.17277399,-0.2914365,-0.2914365,0.9967923,-0.08003194,0.03777151,0.0,0.0
-0.17277399,-0.2914365,-0.2914365,0.9967923,-0.08003194,0.03777151,0.0,1.0,-0.18443145,-0.1933495,-0.1933495,0.99685246,-0.07927891,-0.27907497,0.0,0.0
-0.18443145,-0.1933495,-0.1933495,0.99685246,-0.07927891,-0.27907497,1.0,0.0,-0.19216542,-0.2903022,-0.2903022,0.99639446,-0.08484158,-0.012440343,0.0,0.0
-0.19216542,-0.2903022,-0.2903022,0.99639446,-0.08484158,-0.012440343,0.0,1.0,-0.2037775,-0.19218671,-0.19218671,0.9963733,-0.08508948,-0.33066893,0.0,0.0
-0.2037775,-0.19218671,-0.19218671,0.9963733,-0.08508948,-0.33066893,1.0,0.0,-0.21146499,-0.28909296,-0.28909296,0.9957888,-0.091676965,-0.06602086,0.0,0.0
-0.21146499,-0.28909296,-0.28909296,0.9957888,-0.091676965,-0.06602086,0.0,1.0,-0.2230287,-0.1909379,-0.1909379,0.99566686,-0.09299175,-0.38619897,0.0,0.0
-0.2230287,-0.1909379,-0.1909379,0.99566686,-0.09299175,-0.38619897,1.0,0.0,-0.23066622,-0.28778043,-0.28778043,0.99491894,-0.100679405,-0.12426982,0.0,0.0
-0.23066622,-0.28778043,-0.28778043,0.99491894,-0.100679405,-0.12426982,1.0,0.0,-0.24217743,-0.38455212,-0.38455212,0.9946656,-0.10315186,0.13497037,0.0,0.0
-0.24217743,-0.38455212,-0.38455212,0.9946656,-0.10315186,0.13497037,0.0,1.0,-0.2575595,-0.28633282,-0.28633282,0.99494046,-0.100466475,-0.18844241,0.0,0.0
-0.2575595,-0.28633282,-0.28633282,0.99494046,-0.100466475,-0.18844241,1.0,0.0,-0.26901284,-0.38310727,-0.38310727,0.99455476,-0.10421553,0.07087495,0.0,0.0
-0.26901284,-0.38310727,-0.38310727,0.99455476,-0.10421553,0.07087495,0.0,1.0,-0.28433713,-0.28488138,-0.28488138,0.99470145,-0.10280565,-0.2528375,0.0,0.0
-0.28433713,-0.28488138,-0.28488138,0.99470145,-0.10280565,-0.2528375,1.0,0.0,-0.29573238,-0.38163745,-0.38163745,0.9941689,-0.10783427,0.0056678536,0.0,0.0
-0.29573238,-0.38163745,-0.38163745,0.9941689,-0.10783427,0.0056678536,0.0,1.0,-0.31099787,-0.28339133,-0.28339133,0.9941811,-0.107721575,-0.31905514,0.0,0.0
-0.31099787,-0.28339133,-0.28339133,0.9941811,-0.107721575,-0.31905514,1.0,0.0,-0.3223335,-0.3801076,-0.3801076,0.9934735,-0.11406331,-0.062264852,0.0,0.0
-0.3223335,-0.3801076,-0.3801076,0.9934735,-0.11406331,-0.062264852,1.0,0.0,-0.33753783,-0.4767642,-0.4767642,0.99333066,-0.115300395,0.19227783,0.0,0.0
-0.33753783,-0.4767642,-0.4767642,0.99333066,-0.115300395,0.19227783,0.0,1.0,-0.3566084,-0.37847963,-0.37847963,0.9937667,-0.11147964,-0.1345077,0.0,0.0
-0.3566084,-0.37847963,-0.37847963,0.9937667,-0.11147964,-0.1345077,1.0,0.0,-0.37174758,-0.47515926,-0.47515926,0.9934632,-0.11415262,0.1209483,0.0,0.0
-0.37174758,-0.47515926,-0.47515926,0.9934632,-0.11415262,0.1209483,0.0,1.0,-0.39075395,-0.3768796,-0.3768796,0.99373645,-0.111749135,-0.20552425,0.0,0.0
-0.39075395,-0.3768796,-0.3768796,0.99373645,-0.111749135,-0.20552425,1.0,0.0,-0.40582913,-0.47355825,-0.47355825,0.9932687,-0.11583292,0.04984075,0.0,0.0
-0.40582913,-0.47355825,-0.47355825,0.9932687,-0.11583292,0.04984075,1.0,0.0,-0.42477146,-0.5701995,-0.5701995,0.9933837,-0.11484275,0.30375797,0.0,0.0
-0.42477146,-0.5701995,-0.5701995,0.9933837,-0.11484275,0.30375797,0.0,1.0,-0.44757944,-0.47192043,-0.47192043,0.994063,-0.10880571,-0.02289212,0.0,0.0
-0.44757944,-0.47192043,-0.47192043,0.994063,-0.10880571,-0.02289212,1.0,0.0,-0.46645626,-0.5686221,-0.5686221,0.99401313,-0.10926082,0.23350161,0.0,0.0
-0.46645626,-0.5686221,-0.5686221,0.99401313,-0.10926082,0.23350161,0.0,1.0,-0.48920116,-0.47037107,-0.47037107,0.9945125,-0.10461757,-0.09160952,0.0,0.0
-0.48920116,-0.47037107,-0.47037107,0.9945125,-0.10461757,-0.09160952,1.0,0.0,-0.508016,-0.5671089,-0.5671089,0.9943192,-0.10643953,0.16625397,0.0,0.0
-0.508016,-0.5671089,-0.5671089,0.9943192,-0.10643953,0.16625397,1.0,0.0,-0.5307003,-0.66383225,-0.66383225,0.9946676,-0.10313276,0.4234823,0.0,0.0
-0.5307003,-0.66383225,-0.66383225,0.9946676,-0.10313276,0.4234823,0.0,1.0,-0.55725366,-0.56562114,-0.56562114,0.9955054,-0.09470468,0.10009902,0.0,0.0
-0.55725366,-0.56562114,-0.56562114,0.9955054,-0.09470468,0.10009902,1.0,0.0,-0.5798785,-0.662443,-0.662443,0.995693,-0.09271151,0.36141586,0.0,0.0
-0.5798785,-0.662443,-0.662443,0.995693,-0.09271151,0.36141586,0.0,1.0,-0.60637623,-0.56428766,-0.56428766,0.9963371,-0.08551196,0.0409611,0.0,0.0
-0.60637623,-0.56428766,-0.56428766,0.9963371,-0.08551196,0.0409611,1.0,0.0,-0.62894773,-0.661186,-0.661186,0.99640685,-0.08469571,0.3054506,0.0,0.0
-0.62894773,-0.661186,-0.661186,0.99640685,-0.08469571,0.3054506,0.0,1.0,-0.65539515,-0.5630752,-0.5630752,0.9969057,-0.07860711,-0.01272468,0.0,0.0
-0.65539515,-0.5630752,-0.5630752,0.9969057,-0.07860711,-0.01272468,1.0,0.0,-0.67791814,-0.6600304,-0.6600304,0.99688566,-0.07886081,0.25413045,0.0,0.0
-0.67791814,-0.6600304,-0.6600304,0.99688566,-0.07886081,0.25413045,1.0,0.0,-0.70431936,-0.756986,-0.756986,0.99727356,-0.07379304,0.5209063,0.0,0.0
-0.70431936,-0.756986,-0.756986,0.99727356,-0.07379304,0.5209063,0.0,1.0,-0.7345988,-0.65894616,-0.65894616,0.9979882,-0.06339949,0.20589353,0.0,0.0
-0.7345988,-0.65894616,-0.65894616,0.9979882,-0.06339949,0.20589353,1.0,0.0,-0.76095665,-0.7560262,-0.7560262,0.9982408,-0.059289385,0.47790825,0.0,0.0
-0.76095665,-0.7560262,-0.7560262,0.9982408,-0.059289385,0.47790825,0.0,1.0,-0.7911977,-0.6580726,-0.6580726,0.99876195,-0.04974547,0.1671334,0.0,0.0
-0.7911977,-0.6580726,-0.6580726,0.99876195,-0.04974547,0.1671334,1.0,0.0,-0.8175206,-0.7552604,-0.7552604,0.99892265,-0.046406668,0.44371063,0.0,0.0
-0.8175206,-0.7552604,-0.7552604,0.99892265,-0.046406668,0.44371063,0.0,1.0,-0.84773105,-0.6573869,-0.6573869,0.9992951,-0.037540305,0.13676287,0.0,0.0
-0.84773105,-0.6573869,-0.6573869,0.9992951,-0.037540305,0.13676287,1.0,0.0,-0.8740265,-0.7546692,-0.7546692,0.99939406,-0.03480684,0.41736716,0.0,0.0
-0.8740265,-0.7546692,-0.7546692,0.99939406,-0.03480684,0.41736716,0.0,1.0,-0.90421325,-0.65687037,-0.65687037,0.99964976,-0.02646344,0.11391536,0.0,0.0
-0.90421325,-0.65687037,-0.65687037,0.99964976,-0.02646344,0.11391536,1.0,0.0,-0.9304881,-0.7542368,-0.7542368,0.99970746,-0.024185864,0.39813218,0.0,0.0
-0.9304881,-0.7542368,-0.7542368,0.99970746,-0.024185864,0.39813218,0.0,1.0,-0.96065754,-0.65650856,-0.65650856,0.9998684,-0.016224867,0.0979224,0.0,0.0
-0.96065754,-0.65650856,-0.65650856,0.9998684,-0.016224867,0.0979224,1.0,0.0,-0.9869179,-0.7539514,-0.7539514,0.99989825,-0.0142666465,0.38544235,0.0,0.0
-0.9869179,-0.7539514,-0.7539514,0.99989825,-0.0142666465,0.38544235,0.0,1.0,-1.0170759,-0.6562906,-0.6562906,0.9999785,-0.0065582367,0.08829543,0.0,0.0
-1.0170759,-0.6562906,-0.6562906,0.9999785,-0.0065582367,0.08829543,0.0,1.0,-1.0433276,-0.5586829,-0.5586829,0.9999885,-0.0047923564,-0.2064494,0.0,0.0
-1.0433276,-0.5586829,-0.5586829,0.9999885,-0.0047923564,-0.2064494,1.0,0.0,-1.0656749,-0.65620947,-0.65620947,0.9999602,-0.008921245,0.08471792,0.0,0.0
-1.0656749,-0.65620947,-0.65620947,0.9999602,-0.008921245,0.08471792,1.0,0.0,-1.0919232,-0.753706,-0.753706,0.9999739,-0.0072269416,0.37457284,0.0,0.0
-1.0919232,-0.753706,-0.753706,0.9999739,-0.0072269416,0.37457284,0.0,1.0,-1.1220715,-0.656094,-0.656094,0.99999994,0.00026445248,0.07961999,0.0,0.0
-1.1220715,-0.656094,-0.656094,0.99999994,0.00026445248,0.07961999,1.0,0.0,-1.1483153,-0.7536569,-0.7536569,0.9999983,0.0018568512,0.37238634,0.0,0.0
-1.1483153,-0.7536569,-0.7536569,0.9999983,0.0018568512,0.37238634,0.0,1.0,-1.1784616,-0.65610915,-0.65610915,0.9999567,0.009304444,0.080289476,0.0,0.0
-1.1784616,-0.65610915,-0.65610915,0.9999567,0.009304444,0.080289476,1.0,0.0,-1.204706,-0.7537362,-0.7537362,0.99994045,0.010910152,0.37589344,0.0,0.0
-1.204706,-0.7537362,-0.7537362,0.99994045,0.010910152,0.37589344,0.0,1.0,-1.2348554,-0.6562535,-0.6562535,0.9998302,0.018427195,0.08667048,0.0,0.0
-1.2348554,-0.6562535,-0.6562535,0.9998302,0.018427195,0.08667048,0.0,1.0,-1.2611055,-0.55882704,-0.55882704,0.99979675,0.02016028,-0.20014183,0.0,0.0
-1.2611055,-0.55882704,-0.55882704,0.99979675,0.02016028,-0.20014183,1.0,0.0,-1.2834586,-0.65652925,-0.65652925,0.99986947,0.016158108,0.09883236,0.0,0.0
-1.2834586,-0.65652925,-0.65652925,0.99986947,0.016158108,0.09883236,0.0,1.0,-1.3097198,-0.5590859,-0.5590859,0.99983555,0.018134464,-0.18870902,0.0,0.0
-1.3097198,-0.5590859,-0.5590859,0.99983555,0.018134464,-0.18870902,1.0,0.0,-1.3320832,-0.6567742,-0.6567742,0.9998969,0.014360784,0.1096393,0.0,0.0
-1.3320832,-0.6567742,-0.6567742,0.9998969,0.014360784,0.1096393,0.0,1.0,-1.3583542,-0.5593176,-0.5593176,0.99986297,0.016553307,-0.17847835,0.0,0.0
-1.3583542,-0.5593176,-0.5593176,0.99986297,0.016553307,-0.17847835,1.0,0.0,-1.3807268,-0.65699506,-0.65699506,0.9999157,0.012984131,0.119380504,0.0,0.0
-1.3807268,-0.65699506,-0.65699506,0.9999157,0.012984131,0.119380504,0.0,1.0,-1.4070066,-0.5595283,-0.5595283,0.99988186,0.0153715005,-0.16917782,0.0,0.0
-1.4070066,-0.5595283,-0.5595283,0.99988186,0.0153715005,-0.16917782,1.0,0.0,-1.4293878,-0.65719754,-0.65719754,0.9999281,0.011988263,0.12831464,0.0,0.0
-1.4293878,-0.65719754,-0.65719754,0.9999281,0.011988263,0.12831464,0.0,1.0,-1.4556757,-0.5597235,-0.5597235,0.9998941,0.014554329,-0.16056205,0.0,0.0
-1.4556757,-0.5597235,-0.5597235,0.9998941,0.014554329,-0.16056205,0.0,1.0,-1.4780647,-0.46226817,-0.46226817,0.9999357,0.011343359,-0.448618,0.0,0.0
-1.4780647,-0.46226817,-0.46226817,0.9999357,0.011343359,-0.448618,1.0,0.0,-1.4965553,-0.55990845,-0.55990845,0.9999972,0.00237124,-0.15238106,0.0,0.0
-1.4965553,-0.55990845,-0.55990845,0.9999972,0.00237124,-0.15238106,1.0,0.0,-1.5189517,-0.6574864,-0.6574864,0.99999976,-0.0006763791,0.141049,0.0,0.0
-1.5189517,-0.6574864,-0.6574864,0.99999976,-0.0006763791,0.141049,0.0,1.0,-1.5452511,-0.55992055,-0.55992055,0.9999977,0.002144599,-0.15184724,0.0,0.0
-1.5452511,-0.55992055,-0.55992055,0.9999977,0.002144599,-0.15184724,1.0,0.0,-1.5676479,-0.65749687,-0.65749687,0.9999996,-0.0008923439,0.14151148,0.0,0.0
-1.5676479,-0.65749687,-0.65749687,0.9999996,-0.0008923439,0.14151148,1.0,0.0,-1.5939479,-0.75505143,-0.75505143,0.9999981,0.0019378846,0.43391275,0.0,0.0
-1.5939479,-0.75505143,-0.75505143,0.9999981,0.0019378846,0.43391275,0.0,1.0,-1.6241499,-0.6575042,-0.6575042,0.9999437,0.010615942,0.14184135,0.0,0.0
-1.6241499,-0.6575042,-0.6575042,0.9999437,0.010615942,0.14184135,0.0,1.0,-1.6504501,-0.56002,-0.56002,0.9999095,0.0134525625,-0.14747354,0.0,0.0
-1.6504501,-0.56002,-0.56002,0.9999095,0.0134525625,-0.14747354,0.0,1.0,-1.6728508,-0.46255666,-0.46255666,0.99994487,0.010503304,-0.43588215,0.0,0.0
-1.6728508,-0.46255666,-0.46255666,0.99994487,0.010503304,-0.43588215,1.0,0.0,-1.6913532,-0.5601912,-0.5601912,0.9999984,0.0017858535,-0.13990675,0.0,0.0
-1.6913532,-0.5601912,-0.5601912,0.9999984,0.0017858535,-0.13990675,1.0,0.0,-1.7137609,-0.6577649,-0.6577649,0.99999946,-0.0010122805,0.15333904,0.0,0.0
